session_id,user_id,session_started_at,session_ended_at,traffic_source,device_type,country,city
1994,446,2025-05-27 12:19:44,2025-05-27 12:32:44,telegram,desktop,Russia,Minsk
1995,446,2025-07-16 10:19:44,2025-07-16 10:42:44,telegram,desktop,Russia,Minsk
1996,446,2025-05-29 02:19:44,2025-05-29 03:03:44,google,desktop,Russia,Minsk
1997,447,2025-03-29 12:50:40,2025-03-29 13:15:40,direct,desktop,Belarus,Moscow
1998,447,2025-05-01 17:50:40,2025-05-01 18:30:40,telegram,desktop,Belarus,Moscow
1999,447,2025-03-17 21:50:40,2025-03-17 22:09:40,yandex,desktop,Belarus,Moscow
2000,448,2025-11-12 16:55:34,2025-11-12 17:05:34,direct,desktop,Russia,Almaty
2001,448,2026-01-17 16:55:34,2026-01-17 16:59:34,email,desktop,Russia,Almaty
2002,448,2026-01-23 19:55:34,2026-01-23 20:09:34,direct,desktop,Russia,Almaty
2003,448,2025-12-28 16:55:34,2025-12-28 17:01:34,email,desktop,Russia,Almaty
2004,448,2026-01-19 23:55:34,2026-01-20 00:16:34,direct,desktop,Russia,Almaty
2005,448,2025-12-31 19:55:34,2025-12-31 20:31:34,direct,desktop,Russia,Almaty
2006,448,2025-11-20 14:55:34,2025-11-20 15:05:34,yandex,desktop,Russia,Almaty
2007,449,2025-08-30 02:00:09,2025-08-30 02:18:09,email,mobile,Belarus,Minsk
2008,449,2025-08-03 15:00:09,2025-08-03 15:30:09,direct,mobile,Belarus,Minsk
2009,449,2025-07-05 17:00:09,2025-07-05 17:06:09,vk,mobile,Belarus,Minsk
2010,449,2025-08-12 20:00:09,2025-08-12 20:34:09,google,mobile,Belarus,Minsk
2011,449,2025-07-11 23:00:09,2025-07-11 23:19:09,direct,mobile,Belarus,Minsk
2012,449,2025-07-06 13:00:09,2025-07-06 13:04:09,email,mobile,Belarus,Minsk
2013,449,2025-06-28 02:00:09,2025-06-28 02:14:09,direct,mobile,Belarus,Minsk
2014,450,2026-01-14 12:28:48,2026-01-14 13:04:48,email,desktop,Belarus,Saint Petersburg
2015,450,2025-11-20 20:28:48,2025-11-20 20:58:48,email,desktop,Belarus,Saint Petersburg
2016,450,2025-12-31 08:28:48,2025-12-31 08:54:48,vk,desktop,Belarus,Saint Petersburg
2017,450,2026-01-27 23:28:48,2026-01-27 23:43:48,yandex,desktop,Belarus,Saint Petersburg
2018,450,2025-11-11 20:28:48,2025-11-11 21:06:48,yandex,desktop,Belarus,Saint Petersburg
2019,450,2026-01-26 13:28:48,2026-01-26 13:30:48,email,desktop,Belarus,Saint Petersburg
2020,450,2026-01-09 07:28:48,2026-01-09 08:03:48,telegram,desktop,Belarus,Saint Petersburg
2021,451,2025-10-19 08:23:45,2025-10-19 08:42:45,email,mobile,Russia,Moscow
2022,451,2025-10-06 04:23:45,2025-10-06 04:39:45,google,mobile,Russia,Moscow
2023,451,2025-11-28 06:23:45,2025-11-28 06:43:45,google,mobile,Russia,Moscow
2024,451,2025-12-11 03:23:45,2025-12-11 03:42:45,yandex,mobile,Russia,Moscow
2025,451,2025-10-25 00:23:45,2025-10-25 01:06:45,yandex,mobile,Russia,Moscow
2026,452,2025-07-16 16:02:49,2025-07-16 16:04:49,direct,mobile,Belarus,Minsk
2027,452,2025-06-23 09:02:49,2025-06-23 09:42:49,telegram,mobile,Belarus,Minsk
2028,452,2025-06-19 15:02:49,2025-06-19 15:39:49,telegram,mobile,Belarus,Minsk
2029,452,2025-05-27 02:02:49,2025-05-27 02:43:49,telegram,mobile,Belarus,Minsk
2030,453,2025-03-22 05:15:07,2025-03-22 05:17:07,telegram,mobile,Belarus,Minsk
2031,453,2025-04-12 08:15:07,2025-04-12 08:34:07,yandex,mobile,Belarus,Minsk
2032,453,2025-04-15 09:15:07,2025-04-15 09:51:07,direct,mobile,Belarus,Minsk
2033,453,2025-05-27 12:15:07,2025-05-27 12:41:07,direct,mobile,Belarus,Minsk
2034,453,2025-04-16 05:15:07,2025-04-16 05:57:07,email,mobile,Belarus,Minsk
2035,453,2025-05-23 15:15:07,2025-05-23 15:45:07,yandex,mobile,Belarus,Minsk
2036,454,2025-07-28 20:20:34,2025-07-28 20:59:34,direct,mobile,Belarus,Minsk
2037,454,2025-08-13 18:20:34,2025-08-13 18:50:34,yandex,mobile,Belarus,Minsk
2038,454,2025-08-19 01:20:34,2025-08-19 01:31:34,vk,mobile,Belarus,Minsk
2039,454,2025-07-06 05:20:34,2025-07-06 05:33:34,vk,mobile,Belarus,Minsk
2040,454,2025-07-17 19:20:34,2025-07-17 19:34:34,email,mobile,Belarus,Minsk
2041,454,2025-08-26 13:20:34,2025-08-26 13:33:34,direct,mobile,Belarus,Minsk
2042,455,2025-04-21 11:21:42,2025-04-21 11:33:42,yandex,mobile,Belarus,Saint Petersburg
2043,455,2025-06-08 23:21:42,2025-06-09 00:01:42,yandex,mobile,Belarus,Saint Petersburg
2044,455,2025-04-27 06:21:42,2025-04-27 06:27:42,vk,mobile,Belarus,Saint Petersburg
2045,455,2025-05-20 16:21:42,2025-05-20 17:04:42,vk,mobile,Belarus,Saint Petersburg
2046,455,2025-05-02 01:21:42,2025-05-02 01:56:42,yandex,mobile,Belarus,Saint Petersburg
2047,456,2025-08-08 04:26:17,2025-08-08 04:52:17,vk,mobile,Kazakhstan,Moscow
2048,457,2025-08-07 22:39:37,2025-08-07 23:22:37,google,desktop,Belarus,Kazan
2049,458,2025-09-17 01:16:49,2025-09-17 01:35:49,yandex,desktop,Russia,Kazan
2050,458,2025-11-05 18:16:49,2025-11-05 18:18:49,google,desktop,Russia,Kazan
2051,458,2025-08-30 16:16:49,2025-08-30 16:39:49,direct,desktop,Russia,Kazan
2052,459,2025-12-08 04:35:24,2025-12-08 05:07:24,email,tablet,Belarus,Kazan
2053,459,2026-01-08 05:35:24,2026-01-08 05:56:24,telegram,tablet,Belarus,Kazan
2054,460,2025-05-21 22:06:09,2025-05-21 22:11:09,email,mobile,Russia,Moscow
2055,460,2025-07-29 23:06:09,2025-07-29 23:48:09,email,mobile,Russia,Moscow
2056,460,2025-05-17 15:06:09,2025-05-17 15:10:09,google,mobile,Russia,Moscow
2057,460,2025-07-11 00:06:09,2025-07-11 00:14:09,email,mobile,Russia,Moscow
2058,460,2025-06-24 19:06:09,2025-06-24 19:08:09,yandex,mobile,Russia,Moscow
2059,460,2025-05-05 22:06:09,2025-05-05 22:35:09,vk,mobile,Russia,Moscow
2060,460,2025-05-21 02:06:09,2025-05-21 02:49:09,telegram,mobile,Russia,Moscow
2061,460,2025-05-31 12:06:09,2025-05-31 12:32:09,direct,mobile,Russia,Moscow
2062,461,2025-11-28 12:17:49,2025-11-28 12:26:49,yandex,desktop,Russia,Almaty
2063,461,2025-10-10 16:17:49,2025-10-10 16:41:49,google,desktop,Russia,Almaty
2064,462,2025-08-27 16:34:50,2025-08-27 16:41:50,google,desktop,Kazakhstan,Minsk
2065,462,2025-10-28 09:34:50,2025-10-28 09:47:50,vk,desktop,Kazakhstan,Minsk
2066,462,2025-10-18 15:34:50,2025-10-18 16:14:50,yandex,desktop,Kazakhstan,Minsk
2067,462,2025-11-06 18:34:50,2025-11-06 18:45:50,direct,desktop,Kazakhstan,Minsk
2068,462,2025-11-07 14:34:50,2025-11-07 15:15:50,telegram,desktop,Kazakhstan,Minsk
2069,462,2025-09-25 08:34:50,2025-09-25 08:53:50,vk,desktop,Kazakhstan,Minsk
2070,463,2025-09-07 10:09:36,2025-09-07 10:15:36,google,mobile,Russia,Minsk
2071,463,2025-08-24 08:09:36,2025-08-24 08:20:36,telegram,mobile,Russia,Minsk
2072,463,2025-08-23 00:09:36,2025-08-23 00:39:36,direct,mobile,Russia,Minsk
2073,463,2025-10-04 14:09:36,2025-10-04 14:18:36,email,mobile,Russia,Minsk
2074,463,2025-09-28 11:09:36,2025-09-28 11:28:36,yandex,mobile,Russia,Minsk
2075,463,2025-08-15 22:09:36,2025-08-15 22:19:36,yandex,mobile,Russia,Minsk
2076,464,2026-01-08 09:52:15,2026-01-08 10:25:15,vk,desktop,Kazakhstan,Almaty
2077,464,2026-01-24 21:52:15,2026-01-24 22:20:15,email,desktop,Kazakhstan,Almaty
2078,464,2026-02-13 09:52:15,2026-02-13 10:02:15,direct,desktop,Kazakhstan,Almaty
2079,464,2025-12-25 11:52:15,2025-12-25 12:20:15,email,desktop,Kazakhstan,Almaty
2080,464,2026-01-26 16:52:15,2026-01-26 17:28:15,vk,desktop,Kazakhstan,Almaty
2081,464,2026-01-31 16:52:15,2026-01-31 17:08:15,vk,desktop,Kazakhstan,Almaty
2082,464,2025-12-04 17:52:15,2025-12-04 18:20:15,email,desktop,Kazakhstan,Almaty
2083,465,2025-05-23 02:35:44,2025-05-23 02:52:44,telegram,tablet,Russia,Minsk
2084,465,2025-02-23 06:35:44,2025-02-23 06:38:44,telegram,tablet,Russia,Minsk
2085,465,2025-05-05 15:35:44,2025-05-05 15:45:44,google,tablet,Russia,Minsk
2086,465,2025-03-02 11:35:44,2025-03-02 12:00:44,yandex,tablet,Russia,Minsk
2087,466,2025-08-06 01:24:30,2025-08-06 02:01:30,vk,tablet,Belarus,Minsk
2088,466,2025-07-10 03:24:30,2025-07-10 03:40:30,google,tablet,Belarus,Minsk
2089,466,2025-06-26 00:24:30,2025-06-26 00:35:30,vk,tablet,Belarus,Minsk
2090,466,2025-06-12 19:24:30,2025-06-12 19:53:30,telegram,tablet,Belarus,Minsk
2091,466,2025-06-15 19:24:30,2025-06-15 19:32:30,direct,tablet,Belarus,Minsk
2092,467,2025-05-07 17:54:55,2025-05-07 18:06:55,google,mobile,Russia,Almaty
2093,467,2025-03-25 09:54:55,2025-03-25 10:05:55,google,mobile,Russia,Almaty
2094,468,2025-04-26 17:48:53,2025-04-26 18:26:53,vk,mobile,Russia,Almaty
2095,468,2025-05-06 22:48:53,2025-05-06 23:20:53,direct,mobile,Russia,Almaty
2096,468,2025-05-05 16:48:53,2025-05-05 17:23:53,direct,mobile,Russia,Almaty
2097,468,2025-05-26 08:48:53,2025-05-26 09:16:53,direct,mobile,Russia,Almaty
2098,469,2025-09-28 07:49:09,2025-09-28 07:51:09,telegram,mobile,Belarus,Saint Petersburg
2099,469,2025-08-16 15:49:09,2025-08-16 15:54:09,direct,mobile,Belarus,Saint Petersburg
2100,469,2025-08-07 06:49:09,2025-08-07 07:02:09,email,mobile,Belarus,Saint Petersburg
2101,469,2025-08-22 11:49:09,2025-08-22 12:16:09,vk,mobile,Belarus,Saint Petersburg
2102,469,2025-10-29 01:49:09,2025-10-29 02:26:09,direct,mobile,Belarus,Saint Petersburg
2103,469,2025-09-05 05:49:09,2025-09-05 06:23:09,telegram,mobile,Belarus,Saint Petersburg
2104,470,2025-09-22 17:12:37,2025-09-22 17:31:37,google,mobile,Russia,Minsk
2105,470,2025-10-05 00:12:37,2025-10-05 00:22:37,direct,mobile,Russia,Minsk
2106,470,2025-08-27 00:12:37,2025-08-27 00:53:37,google,mobile,Russia,Minsk
2107,470,2025-08-28 00:12:37,2025-08-28 00:25:37,direct,mobile,Russia,Minsk
2108,471,2026-01-10 09:54:42,2026-01-10 10:26:42,telegram,mobile,Belarus,Moscow
2109,471,2026-01-05 15:54:42,2026-01-05 16:21:42,vk,mobile,Belarus,Moscow
2110,472,2025-05-22 19:58:22,2025-05-22 20:41:22,vk,mobile,Russia,Minsk
2111,472,2025-06-09 16:58:22,2025-06-09 17:06:22,google,mobile,Russia,Minsk
2112,472,2025-05-25 19:58:22,2025-05-25 20:38:22,telegram,mobile,Russia,Minsk
2113,473,2025-12-31 18:33:19,2025-12-31 18:45:19,email,mobile,Belarus,Almaty
2114,474,2025-11-10 01:19:32,2025-11-10 01:59:32,google,tablet,Russia,Moscow
2115,474,2025-12-11 01:19:32,2025-12-11 01:56:32,yandex,tablet,Russia,Moscow
2116,475,2025-09-20 03:07:00,2025-09-20 03:14:00,email,tablet,Belarus,Moscow
2117,476,2025-10-23 01:16:57,2025-10-23 01:20:57,google,mobile,Kazakhstan,Almaty
2118,477,2025-04-30 01:50:33,2025-04-30 01:52:33,telegram,mobile,Belarus,Moscow
2119,477,2025-05-25 04:50:33,2025-05-25 05:24:33,yandex,mobile,Belarus,Moscow
2120,477,2025-05-29 04:50:33,2025-05-29 05:14:33,yandex,mobile,Belarus,Moscow
2121,477,2025-07-17 13:50:33,2025-07-17 13:58:33,telegram,mobile,Belarus,Moscow
2122,477,2025-06-10 15:50:33,2025-06-10 16:24:33,google,mobile,Belarus,Moscow
2123,477,2025-06-21 20:50:33,2025-06-21 20:53:33,email,mobile,Belarus,Moscow
2124,478,2026-01-19 12:00:36,2026-01-19 12:04:36,telegram,mobile,Russia,Minsk
2125,478,2025-12-08 22:00:36,2025-12-08 22:45:36,vk,mobile,Russia,Minsk
2126,478,2025-11-29 14:00:36,2025-11-29 14:07:36,direct,mobile,Russia,Minsk
2127,478,2025-12-18 00:00:36,2025-12-18 00:45:36,direct,mobile,Russia,Minsk
2128,478,2025-12-07 16:00:36,2025-12-07 16:12:36,email,mobile,Russia,Minsk
2129,478,2026-01-24 17:00:36,2026-01-24 17:40:36,direct,mobile,Russia,Minsk
2130,478,2026-01-24 04:00:36,2026-01-24 04:30:36,yandex,mobile,Russia,Minsk
2131,479,2025-10-09 06:38:22,2025-10-09 07:19:22,vk,mobile,Kazakhstan,Minsk
2132,479,2025-09-07 17:38:22,2025-09-07 18:23:22,vk,mobile,Kazakhstan,Minsk
2133,479,2025-10-02 01:38:22,2025-10-02 02:19:22,email,mobile,Kazakhstan,Minsk
2134,479,2025-09-10 23:38:22,2025-09-11 00:16:22,direct,mobile,Kazakhstan,Minsk
2135,479,2025-11-03 22:38:22,2025-11-03 22:40:22,yandex,mobile,Kazakhstan,Minsk
2136,479,2025-10-11 12:38:22,2025-10-11 12:45:22,vk,mobile,Kazakhstan,Minsk
2137,480,2025-08-03 20:50:28,2025-08-03 21:02:28,telegram,desktop,Belarus,Kazan
2138,480,2025-06-26 12:50:28,2025-06-26 13:09:28,email,desktop,Belarus,Kazan
2139,481,2025-09-29 02:13:07,2025-09-29 02:19:07,yandex,tablet,Russia,Saint Petersburg
2140,481,2025-11-13 14:13:07,2025-11-13 14:31:07,vk,tablet,Russia,Saint Petersburg
2141,481,2025-09-16 14:13:07,2025-09-16 14:56:07,yandex,tablet,Russia,Saint Petersburg
2142,481,2025-08-30 18:13:07,2025-08-30 18:46:07,google,tablet,Russia,Saint Petersburg
2143,481,2025-09-30 09:13:07,2025-09-30 09:40:07,vk,tablet,Russia,Saint Petersburg
2144,481,2025-11-02 21:13:07,2025-11-02 21:23:07,vk,tablet,Russia,Saint Petersburg
2145,482,2026-01-31 22:33:52,2026-01-31 22:55:52,telegram,mobile,Russia,Almaty
2146,482,2025-12-08 00:33:52,2025-12-08 01:01:52,email,mobile,Russia,Almaty
2147,482,2026-01-23 11:33:52,2026-01-23 12:18:52,google,mobile,Russia,Almaty
2148,482,2026-02-14 23:33:52,2026-02-14 23:38:52,direct,mobile,Russia,Almaty
2149,482,2025-12-29 01:33:52,2025-12-29 02:10:52,google,mobile,Russia,Almaty
2150,482,2025-12-16 06:33:52,2025-12-16 06:53:52,vk,mobile,Russia,Almaty
2151,483,2025-09-22 15:04:39,2025-09-22 15:10:39,yandex,desktop,Kazakhstan,Kazan
2152,483,2025-08-30 17:04:39,2025-08-30 17:48:39,google,desktop,Kazakhstan,Kazan
2153,483,2025-08-25 17:04:39,2025-08-25 17:35:39,direct,desktop,Kazakhstan,Kazan
2154,484,2025-08-21 22:49:36,2025-08-21 23:02:36,direct,mobile,Kazakhstan,Kazan
2155,484,2025-08-22 08:49:36,2025-08-22 09:18:36,yandex,mobile,Kazakhstan,Kazan
2156,484,2025-09-29 06:49:36,2025-09-29 06:55:36,telegram,mobile,Kazakhstan,Kazan
2157,484,2025-09-21 15:49:36,2025-09-21 16:22:36,yandex,mobile,Kazakhstan,Kazan
2158,484,2025-11-06 19:49:36,2025-11-06 20:21:36,google,mobile,Kazakhstan,Kazan
2159,484,2025-09-13 10:49:36,2025-09-13 10:53:36,email,mobile,Kazakhstan,Kazan
2160,484,2025-08-28 11:49:36,2025-08-28 12:00:36,direct,mobile,Kazakhstan,Kazan
2161,484,2025-09-05 06:49:36,2025-09-05 07:27:36,google,mobile,Kazakhstan,Kazan
2162,485,2025-01-14 18:45:11,2025-01-14 19:14:11,vk,desktop,Russia,Moscow
2163,485,2025-02-03 08:45:11,2025-02-03 09:00:11,google,desktop,Russia,Moscow
2164,485,2025-04-04 20:45:11,2025-04-04 21:04:11,telegram,desktop,Russia,Moscow
2165,485,2025-03-29 12:45:11,2025-03-29 12:52:11,yandex,desktop,Russia,Moscow
2166,485,2025-01-15 15:45:11,2025-01-15 16:12:11,google,desktop,Russia,Moscow
2167,485,2025-02-15 05:45:11,2025-02-15 06:15:11,vk,desktop,Russia,Moscow
2168,485,2025-03-15 13:45:11,2025-03-15 14:29:11,telegram,desktop,Russia,Moscow
2169,486,2025-03-26 15:44:32,2025-03-26 16:13:32,telegram,mobile,Belarus,Moscow
2170,486,2025-04-27 18:44:32,2025-04-27 18:58:32,telegram,mobile,Belarus,Moscow
2171,486,2025-05-13 04:44:32,2025-05-13 05:16:32,email,mobile,Belarus,Moscow
2172,487,2025-12-10 18:12:07,2025-12-10 18:36:07,direct,desktop,Kazakhstan,Kazan
2173,487,2025-11-24 17:12:07,2025-11-24 17:14:07,email,desktop,Kazakhstan,Kazan
2174,487,2025-11-27 11:12:07,2025-11-27 11:18:07,direct,desktop,Kazakhstan,Kazan
2175,488,2025-03-03 23:41:32,2025-03-04 00:03:32,google,desktop,Kazakhstan,Kazan
2176,488,2025-02-09 16:41:32,2025-02-09 16:52:32,vk,desktop,Kazakhstan,Kazan
2177,488,2025-03-02 05:41:32,2025-03-02 06:26:32,vk,desktop,Kazakhstan,Kazan
2178,489,2025-12-07 05:56:28,2025-12-07 05:58:28,vk,desktop,Russia,Saint Petersburg
2179,489,2025-10-18 02:56:28,2025-10-18 03:26:28,direct,desktop,Russia,Saint Petersburg
2180,489,2025-12-14 09:56:28,2025-12-14 10:00:28,yandex,desktop,Russia,Saint Petersburg
2181,489,2025-10-25 19:56:28,2025-10-25 20:32:28,yandex,desktop,Russia,Saint Petersburg
2182,489,2025-12-16 18:56:28,2025-12-16 19:11:28,telegram,desktop,Russia,Saint Petersburg
2183,490,2025-09-13 10:29:38,2025-09-13 11:07:38,google,mobile,Russia,Almaty
2184,490,2025-10-06 00:29:38,2025-10-06 00:32:38,telegram,mobile,Russia,Almaty
2185,490,2025-09-28 05:29:38,2025-09-28 05:38:38,direct,mobile,Russia,Almaty
2186,490,2025-10-22 09:29:38,2025-10-22 10:00:38,vk,mobile,Russia,Almaty
2187,491,2025-12-29 19:00:29,2025-12-29 19:36:29,vk,desktop,Russia,Minsk
2188,491,2026-01-19 18:00:29,2026-01-19 18:09:29,yandex,desktop,Russia,Minsk
2189,491,2026-01-11 21:00:29,2026-01-11 21:25:29,yandex,desktop,Russia,Minsk
2190,491,2026-01-24 03:00:29,2026-01-24 03:12:29,email,desktop,Russia,Minsk
2191,491,2026-01-08 20:00:29,2026-01-08 20:20:29,direct,desktop,Russia,Minsk
2192,491,2026-02-11 05:00:29,2026-02-11 05:29:29,direct,desktop,Russia,Minsk
2193,491,2025-12-21 06:00:29,2025-12-21 06:41:29,google,desktop,Russia,Minsk
2194,492,2025-06-11 20:28:13,2025-06-11 21:11:13,google,desktop,Russia,Saint Petersburg
2195,492,2025-08-16 07:28:13,2025-08-16 07:36:13,vk,desktop,Russia,Saint Petersburg
2196,493,2025-05-15 20:08:15,2025-05-15 20:42:15,email,mobile,Kazakhstan,Moscow
2197,493,2025-02-28 03:08:15,2025-02-28 03:28:15,vk,mobile,Kazakhstan,Moscow
2198,494,2025-09-23 14:35:15,2025-09-23 15:12:15,vk,desktop,Belarus,Moscow
2199,494,2025-09-09 06:35:15,2025-09-09 07:07:15,google,desktop,Belarus,Moscow
2200,494,2025-10-09 14:35:15,2025-10-09 15:03:15,direct,desktop,Belarus,Moscow
2201,494,2025-11-24 23:35:15,2025-11-25 00:02:15,google,desktop,Belarus,Moscow
2202,495,2026-01-21 22:02:04,2026-01-21 22:22:04,telegram,mobile,Kazakhstan,Almaty
2203,495,2026-03-18 14:02:04,2026-03-18 14:23:04,vk,mobile,Kazakhstan,Almaty
2204,495,2026-03-20 13:02:04,2026-03-20 13:04:04,vk,mobile,Kazakhstan,Almaty
2205,495,2025-12-28 06:02:04,2025-12-28 06:05:04,yandex,mobile,Kazakhstan,Almaty
2206,495,2026-02-09 22:02:04,2026-02-09 22:42:04,telegram,mobile,Kazakhstan,Almaty
2207,495,2026-02-04 11:02:04,2026-02-04 11:40:04,vk,mobile,Kazakhstan,Almaty
2208,496,2025-05-06 21:01:01,2025-05-06 21:15:01,email,desktop,Russia,Almaty
2209,496,2025-05-17 21:01:01,2025-05-17 21:06:01,email,desktop,Russia,Almaty
2210,496,2025-04-19 13:01:01,2025-04-19 13:43:01,vk,desktop,Russia,Almaty
2211,496,2025-03-18 21:01:01,2025-03-18 21:23:01,email,desktop,Russia,Almaty
2212,497,2025-12-29 12:22:08,2025-12-29 12:30:08,direct,tablet,Russia,Moscow
2213,497,2025-11-20 21:22:08,2025-11-20 21:31:08,direct,tablet,Russia,Moscow
2214,497,2026-01-16 17:22:08,2026-01-16 18:04:08,telegram,tablet,Russia,Moscow
2215,498,2025-09-14 04:01:49,2025-09-14 04:08:49,google,desktop,Belarus,Almaty
2216,498,2025-08-07 11:01:49,2025-08-07 11:03:49,direct,desktop,Belarus,Almaty
2217,498,2025-10-18 02:01:49,2025-10-18 02:04:49,email,desktop,Belarus,Almaty
2218,499,2025-06-03 06:53:34,2025-06-03 06:56:34,direct,mobile,Belarus,Almaty
2219,499,2025-04-07 08:53:34,2025-04-07 09:35:34,direct,mobile,Belarus,Almaty
2220,500,2025-10-02 05:44:19,2025-10-02 06:27:19,yandex,desktop,Russia,Moscow
2221,500,2025-10-17 04:44:19,2025-10-17 05:20:19,yandex,desktop,Russia,Moscow
2222,500,2025-10-27 06:44:19,2025-10-27 07:28:19,google,desktop,Russia,Moscow
2223,500,2025-10-14 00:44:19,2025-10-14 00:55:19,direct,desktop,Russia,Moscow
2224,500,2025-09-11 18:44:19,2025-09-11 19:23:19,google,desktop,Russia,Moscow
2225,500,2025-09-23 12:44:19,2025-09-23 13:24:19,google,desktop,Russia,Moscow
